Time,Temp.,DTA,TG,DTG
min,Cel,uV,ug,ug/min
"2,225","31,9324626922607","1,3111400604248","7119,90625",12
"2,23333333333333","31,9702129364014","1,32007598876953","7119,765625","11,9609375"
"2,24166666666667","32,0091400146484","1,32875442504883","7119,65625","11,6171875"
"2,25","32,0468902587891","1,33779525756836","7119,546875","11,28125"
"2,25833333333333","32,0905418395996","1,34706497192383","7119,421875","11,1953125"
"2,26666666666667","32,1294708251953","1,35661125183105","7119,359375","11,0078125"
"2,275","32,1801948547363","1,36831283569336","7119,265625","11,0859375"
"2,28333333333333","32,217945098877","1,37808799743652","7119,203125","11,3125"
"2,29166666666667","32,258056640625","1,38796806335449","7119,140625","11,2109375"
"2,3","32,2981643676758","1,39808654785156","7119,078125","11,65625"
"2,30833333333333","32,3359146118164","1,4081859588623","7119,015625","11,75"
"2,31666666666667","32,372486114502","1,41607284545898","7118,953125",12
"2,325","32,4196739196777","1,42824172973633","7118,828125","12,2890625"
"2,33333333333333","32,456241607666","1,4382266998291","7118,71875","12,6640625"
"2,34166666666667","32,4857368469238","1,4460563659668","7118,640625","12,7890625"
"2,35","32,5388221740723","1,45774841308594","7118,484375","13,0546875"
"2,35833333333333","32,5742111206055","1,46542549133301","7118,375","13,1171875"
"2,36666666666667","32,6190414428711","1,47491455078125","7118,265625","13,328125"
"2,375","32,6733055114746","1,48651123046875","7118,09375","13,4453125"
"2,38333333333333","32,7110557556152","1,49412155151367","7117,96875","13,203125"
"2,39166666666667","32,7547035217285","1,50357246398926","7117,84375","13,203125"
"2,4","32,790096282959","1,51321411132813","7117,703125","13,1328125"
"2,40833333333333","32,8455390930176","1,52458190917969","7117,5625","13,078125"
"2,41666666666667","32,8856506347656","1,53215408325195","7117,4375","12,6875"
"2,425","32,9399147033691","1,54365539550781","7117,296875","12,7265625"
"2,43333333333333","32,9729461669922","1,5514087677002","7117,234375","12,8359375"
"2,44166666666667","33,0260314941406","1,56278610229492","7117,09375","12,8359375"
"2,45","33,0649604797363","1,57048225402832","7117,015625","12,640625"
"2,45833333333333","33,110969543457","1,58019065856934","7116,921875","12,46875"
"2,46666666666667","33,1510810852051","1,58988952636719","7116,859375","12,5703125"
"2,475","33,1994476318359","1,59980773925781","7116,75","12,296875"
"2,48333333333333","33,2537117004395","1,60969734191895","7116,640625","12,5390625"
"2,49166666666667","33,3091583251953","1,62178993225098","7116,53125","12,5"
"2,5","33,3433685302734","1,6297435760498","7116,46875","12,453125"
"2,50833333333333","33,3999938964844","1,64159774780273","7116,359375","12,390625"
"2,51666666666667","33,4448204040527","1,65154457092285","7116,265625","12,4765625"
"2,525","33,4825706481934","1,65946006774902","7116,21875","12,3671875"
"2,53333333333333","33,5391960144043","1,67172431945801","7116,0625","12,4765625"
"2,54166666666667","33,5863838195801","1,68192863464355","7115,953125","12,6953125"
"2,55","33,6359329223633","1,69180870056152","7115,828125","12,921875"
"2,55833333333333","33,6760406494141","1,70182228088379","7115,75","13,3828125"
"2,56666666666667","33,7055320739746","1,70985221862793","7115,65625","13,3203125"
"2,575","33,7480010986328","1,71981811523438","7115,546875","13,8125"
"2,58333333333333","33,7951889038086","1,73178672790527","7115,40625","14,0625"
"2,59166666666667","33,8376579284668","1,73983573913574","7115,3125","14,515625"
"2,6","33,8824844360352","1,74994468688965","7115,15625","14,4375"
"2,60833333333333","33,9249534606934","1,75986289978027","7114,984375","14,59375"
"2,61666666666667","33,9650650024414","1,77001953125","7114,875",15
"2,625","34,0110702514648","1,78005218505859","7114,703125","14,9140625"
"2,63333333333333","34,059440612793","1,79217338562012","7114,515625","14,765625"
"2,64166666666667","34,0948295593262","1,80008888244629","7114,375","14,640625"
"2,65","34,1632499694824","1,8123722076416","7114,234375","14,5"
"2,65833333333333","34,2127990722656","1,82290077209473","7114,09375","14,2890625"
"2,66666666666667","34,2599868774414","1,83355331420898","7113,9375","14,1328125"
"2,675","34,2953758239746","1,84206008911133","7113,84375","14,09375"
"2,68333333333333","34,3437423706055","1,85276985168457","7113,75","14,140625"
"2,69166666666667","34,387393951416","1,86380386352539","7113,640625","14,0078125"
"2,7","34,4322204589844","1,87461853027344","7113,53125","14,3359375"
"2,70833333333333","34,4864845275879","1,88767433166504","7113,421875","14,171875"
"2,71666666666667","34,5265960693359","1,89658164978027","7113,359375","14,0546875"
"2,725","34,5796813964844","1,90998077392578","7113,234375","14,4765625"
"2,73333333333333","34,6150703430176","1,91900253295898","7113,109375","14,7265625"
"2,74166666666667","34,6669769287109","1,9320011138916","7112,953125","14,71875"
"2,75","34,7153434753418","1,94253921508789","7112,859375","15,0390625"
"2,75833333333333","34,7495574951172","1,95112228393555","7112,75","14,8671875"
"2,76666666666667","34,7955627441406","1,96176528930664","7112,640625","14,9453125"
"2,775","34,8569068908691","1,97461128234863","7112,4375","14,8828125"
"2,78333333333333","34,8934783935547","1,98306083679199","7112,3125","15,125"
"2,79166666666667","34,9394874572754","1,99360847473145","7112,171875","15,3046875"
"2,8","34,9878540039063","2,00407981872559","7112,015625","15,453125"
"2,80833333333333","35,0468368530273","2,01456069946289","7111,921875","15,3203125"
"2,81666666666667","35,1070022583008","2,02701568603516","7111,765625","15,1640625"
"2,825","35,1589088439941","2,03741073608398","7111,65625","15,1171875"
"2,83333333333333","35,2060966491699","2,04790115356445","7111,515625","15,0703125"
"2,84166666666667","35,2509231567383","2,05611228942871","7111,375","15,0703125"
"2,85","35,3110885620117","2,06863403320313","7111,203125","15,2109375"
"2,85833333333333","35,3629951477051","2,07891464233398","7111,09375","15,2109375"
"2,86666666666667","35,4042816162109","2,08722114562988","7111,015625","15,234375"
"2,875","35,4597282409668","2,0975399017334","7110,90625","15,0390625"
"2,88333333333333","35,5151748657227","2,10787773132324","7110,796875","15,1328125"
"2,89166666666667","35,5552825927734","2,11831092834473","7110,65625","15,125"
"2,9","35,6071891784668","2,13043212890625","7110,484375","15,2578125"
"2,90833333333333","35,6543769836426","2,13863372802734","7110,390625","15,1875"
"2,91666666666667","35,7121810913086","2,15112686157227","7110,25","15,3984375"
"2,925","35,7475738525391","2,15957641601563","7110,171875","15,5390625"
"2,93333333333333","35,797119140625","2,17006683349609","7110,03125","15,375"
"2,94166666666667","35,8443069458008","2,18055725097656","7109,90625","15,5234375"
"2,95","35,8926734924316","2,1910285949707","7109,765625","15,546875"
"2,95833333333333","35,9422187805176","2,20150947570801","7109,640625","15,6875"
"2,96666666666667","35,9988441467285","2,21444129943848","7109,46875","15,703125"
"2,975","36,0542907714844","2,22529411315918","7109,3125","15,9609375"
"2,98333333333333","36,1073760986328","2,23618507385254","7109,1875","16,125"
"2,99166666666667","36,1404075622559","2,24482536315918","7109,0625","16,28125"
3,"36,1970329284668","2,25554466247559","7108,921875","16,6484375"
"3,00833333333333","36,2607345581055","2,26832389831543","7108,75","16,9375"
"3,01666666666667","36,3102836608887","2,2788143157959","7108,609375","17,0546875"
"3,025","36,3515701293945","2,28718757629395","7108,46875","17,0546875"
"3,03333333333333","36,4046592712402","2,29757308959961","7108,3125","16,8984375"
"3,04166666666667","36,4612846374512","2,31026649475098","7108,109375","17,171875"
"3,05","36,5002136230469","2,3186206817627","7107,96875","17,109375"
"3,05833333333333","36,5580177307129","2,33115196228027","7107,78125","17,09375"
"3,06666666666667","36,5957679748535","2,3395824432373","7107,65625","17,1796875"
"3,075","36,6476745605469","2,3500919342041","7107,515625","17,3203125"
"3,08333333333333","36,6936798095703","2,36072540283203","7107,375","17,1171875"
"3,09166666666667","36,7385101318359","2,37164497375488","7107,234375","17,265625"
"3,1","36,7845191955566","2,38264083862305","7107,078125","17,2265625"
"3,10833333333333","36,8435020446777","2,39579200744629","7106,90625","17,625"
"3,11666666666667","36,8847923278809","2,4045467376709","7106,78125","17,8359375"
"3,125","36,9378776550293","2,41538047790527","7106,625","18,0546875"
"3,13333333333333","37,001579284668","2,42844581604004","7106,46875","18,015625"
"3,14166666666667","37,0428695678711","2,43698120117188","7106,34375","17,7890625"
"3,15","37,099494934082","2,44776725769043","7106,203125","17,953125"
"3,15833333333333","37,1620178222656","2,46068000793457","7105,984375","17,734375"
"3,16666666666667","37,2056655883789","2,46917724609375","7105,828125","17,71875"
"3,175","37,2776260375977","2,48175621032715","7105,640625","17,890625"
"3,18333333333333","37,3342514038086","2,49225616455078","7105,484375","17,9296875"
